Sexo_p0082,Mismo_jefedehogar_p1011,Etnia_p103,Sisben_p104,Tiempo(meses)_viviendaactual_p105,Electricidad_p201a,Medidor_electricidad_p202a,Electricidad_cocina_p204a,Gas_Natural_p201b,Gas_pipeta_p201c,Acueducto_p201d,Red_aguapotablep_p202d,Agua_acueducto_alimentos_p204d,Alcantarillado_p201e,Alcantarillado_remunicipal_p202e,Servsanitario_redmunicipal_p204e,Basuras_pp201f,Basuras_recoleecmunicipal_p202f,recoleecmunicipal_unicomedio_p204f,Material_vivienda_p206,Cuartos_piezas_p207,Forma_tenencia_p208,#hogares_x_vivienda_p2092,Edad_promedio_xhogar,Personas_xhogar,Ing _Total_xhogar ,Prome_Montoempleo_xhogar_p308ma,Prome_Montoindepen_xhogar_p308mb,Prome_Montonegocio_xhogar_p308mc,Prome_Montoayudas_xhogar_p308md,Prome_Montocasional_xhogar_p308mf,Prome_Montopension_xhogarp308me,%personas_noing_xhogar,%personas_actprincipal_trabajar,%personas_actprincipal_buscartrabajo,%personas_actprincipal_estudiar,%personas_actprincipal_oficioshogar,%personas_actprincipal_Otrasactivi,%personas_actsecundaria_trabajar,%personas_actsecundaria_buscartrabajo,%personas_actsecundaria_estudiar,%personas_actsecundaria_oficioshogar,%personas_actsecundaria_Otrasactivi,%personas_segsocial,Prome_a�oseducacion_xhogar,Meses_en_el_trabajo*_p4032,Situaciones_trabajo_p406,Preocu_alimen_x_dinero_p413,Sinalimen_x_dinero_p414,Curso_form_trab_p416,Curso_obte_mant_trabajo_p417,trabajo_propio_p418,Maltrato intrafamiliar en la zona
1.00,1.00,4.00,1.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,34.00,1.00,1000000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,13.00,72.00,1.00,2.00,2.00,1.00,1.00,1.00,0.00
2.00,2.00,1.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,40.00,3.00,240000.00,240000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00,3.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,1.00,1.00,6.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,62.00,2.00,300000.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,5.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,2.00,1.00,24.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,34.00,1.00,820000.00,820000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,11.00,24.00,2.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,2.00,84.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,28.00,5.00,1600000.00,600000.00,0.00,1000000.00,0.00,0.00,0.00,0.60,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.80,0.20,0.00,10.00,0.00,0.00,2.00,2.00,2.00,0.00,1.00,0.00
2.00,2.00,7.00,1.00,122.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,29.00,5.00,990000.00,495000.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.20,0.20,0.00,0.00,0.00,0.00,0.20,0.40,0.20,0.00,6.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,1.00
1.00,2.00,1.00,1.00,96.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,1.00,1.00,27.00,6.00,255000.00,0.00,15000.00,0.00,120000.00,0.00,0.00,0.50,0.17,0.33,0.00,0.17,0.00,0.00,0.17,0.17,0.17,0.17,0.00,6.00,240.00,2.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,26.00,7.00,500000.00,440000.00,0.00,0.00,60000.00,0.00,0.00,0.71,0.14,0.00,0.14,0.43,0.00,0.00,0.00,0.00,0.14,0.57,0.00,5.00,48.00,2.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.00,1.00,19.00,5.00,920000.00,460000.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.60,0.40,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00
1.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,60.00,1.00,600000.00,0.00,600000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,360.00,2.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,12.00,2.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,4.00,24.00,4.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,32.00,4.00,1000000.00,600000.00,400000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.25,0.25,0.00,0.00,0.00,0.25,0.25,0.50,0.50,9.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,70.00,2.00,300000.00,0.00,150000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,7.00,72.00,4.00,1.00,1.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,72.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,20.00,3.00,1800000.00,1800000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,4.00,1.00,96.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,31.00,3.00,1000000.00,0.00,800000.00,0.00,200000.00,0.00,0.00,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,0.00
2.00,1.00,4.00,4.00,121.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,25.00,8.00,1100000.00,600000.00,500000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.13,0.13,0.13,0.00,0.00,0.13,0.00,0.13,0.38,0.13,7.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,96.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,22.00,5.00,828000.00,0.00,500000.00,0.00,74000.00,180000.00,0.00,0.20,0.20,0.20,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.80,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,51.00,3.00,150000.00,0.00,0.00,0.00,150000.00,0.00,0.00,0.67,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.67,0.00,3.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,2.00,4.00,4.00,54.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,20.00,4.00,500000.00,0.00,0.00,0.00,500000.00,0.00,0.00,0.75,0.00,0.25,0.50,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,8.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,27.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,3.00,1.00,16.00,3.00,1600000.00,1600000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.33,7.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,19.00,5.00,1075000.00,475000.00,600000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.40,0.00,5.00,189.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00
2.00,2.00,4.00,1.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,27.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.33,0.33,0.00,9.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,4.00,1.00,24.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,30.00,3.00,640000.00,618000.00,0.00,0.00,22000.00,0.00,0.00,0.33,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.33,0.33,0.33,7.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,35.00,4.00,1170000.00,585000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.25,0.25,0.00,0.00,0.00,0.00,0.25,0.50,0.25,0.25,11.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00
2.00,2.00,4.00,1.00,36.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,34.00,4.00,930000.00,630000.00,300000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.25,9.00,0.00,0.00,1.00,2.00,1.00,2.00,2.00,0.00
2.00,1.00,7.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,22.00,4.00,850000.00,425000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.50,7.00,5.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,3.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,1.00,31.00,1.00,50000.00,0.00,0.00,0.00,50000.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,12.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,37.00,2.00,350000.00,0.00,350000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,1.00,2.00,3.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,17.00,4.00,700000.00,700000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.25,0.25,6.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,0.00
2.00,2.00,1.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,31.00,5.00,1650000.00,825000.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.20,0.20,0.00,0.00,0.00,0.20,0.00,0.60,0.40,8.00,12.00,4.00,1.00,2.00,1.00,1.00,2.00,1.00
2.00,2.00,2.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,47.00,4.00,2000000.00,0.00,0.00,0.00,0.00,2000000.00,0.00,0.75,0.00,0.00,0.25,0.75,0.00,0.00,0.00,0.00,0.25,0.75,0.25,10.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,0.00
2.00,1.00,4.00,3.00,4.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,3.00,2.00,23.00,2.00,540000.00,540000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,9.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,0.00
2.00,1.00,4.00,1.00,6.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,26.00,2.00,600000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,10.00,72.00,4.00,2.00,2.00,1.00,2.00,1.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,26.00,2.00,400000.00,0.00,350000.00,0.00,50000.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,8.00,36.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,6.00,1.00,28.00,3.00,1000000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14.00,240.00,4.00,2.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,84.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,22.00,5.00,718000.00,618000.00,0.00,0.00,50000.00,0.00,0.00,0.40,0.20,0.00,0.60,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.20,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,2.00,2.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,33.00,3.00,560000.00,560000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.33,10.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,1.00,1.00,8.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,27.00,6.00,2020000.00,620000.00,433333.33,0.00,50000.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.17,0.00,0.67,0.17,9.00,8.00,2.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,41.00,2.00,820000.00,620000.00,0.00,0.00,200000.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.50,0.50,8.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,0.00
2.00,1.00,4.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,1.00,35.00,3.00,800000.00,500000.00,300000.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,9.00,180.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00
1.00,2.00,7.00,1.00,108.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,26.00,4.00,600000.00,275000.00,50000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,10.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,67.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,42.00,4.00,650000.00,650000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.25,0.50,0.00,0.25,0.00,0.00,0.75,0.25,2.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,87.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.00,1.00,17.00,4.00,1250000.00,650000.00,600000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.25,6.00,96.00,2.00,1.00,2.00,1.00,1.00,2.00,1.00
1.00,2.00,4.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,22.00,9.00,400000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.89,0.11,0.11,0.22,0.33,0.00,0.00,0.00,0.00,0.00,0.78,0.00,8.00,0.00,0.00,1.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,4.00,2.00,1.00,28.00,9.00,1170000.00,187500.00,140000.00,0.00,0.00,0.00,0.00,0.22,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.56,0.00,3.00,120.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,36.00,6.00,1000000.00,250000.00,0.00,0.00,0.00,500000.00,0.00,0.50,0.33,0.00,0.17,0.33,0.17,0.00,0.00,0.00,0.17,0.83,0.00,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,2.00,1.00,37.00,4.00,400000.00,250000.00,0.00,0.00,150000.00,0.00,0.00,0.50,0.25,0.00,0.50,0.25,0.00,0.00,0.00,0.00,0.75,0.25,0.00,5.00,360.00,2.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,7.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,2.00,1.00,30.00,8.00,1500000.00,1000000.00,0.00,0.00,250000.00,0.00,0.00,0.63,0.25,0.00,0.25,0.13,0.13,0.00,0.13,0.00,0.25,0.38,0.13,6.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00
2.00,1.00,6.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,1.00,1.00,19.00,6.00,600000.00,400000.00,0.00,0.00,200000.00,0.00,0.00,0.67,0.17,0.00,0.33,0.17,0.00,0.00,0.17,0.00,0.00,0.50,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,39.00,5.00,1000000.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.80,0.20,0.00,0.00,0.40,0.20,0.00,0.00,0.00,0.20,0.60,0.00,5.00,0.00,0.00,2.00,2.00,2.00,0.00,1.00,0.00
2.00,2.00,4.00,1.00,96.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,36.00,6.00,1100000.00,650000.00,300000.00,0.00,150000.00,0.00,0.00,0.50,0.33,0.33,0.17,0.17,0.00,0.00,0.00,0.00,0.50,0.50,0.17,8.00,60.00,4.00,1.00,2.00,2.00,0.00,1.00,1.00
1.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,1.00,22.00,6.00,560000.00,0.00,500000.00,0.00,30000.00,0.00,0.00,0.50,0.17,0.00,0.33,0.17,0.00,0.00,0.00,0.00,0.50,0.17,0.00,3.00,204.00,4.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,4.00,1.00,36.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,33.00,5.00,70000.00,70000.00,0.00,0.00,0.00,0.00,0.00,0.80,0.40,0.00,0.00,0.40,0.00,0.00,0.00,0.20,0.20,0.40,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,37.00,5.00,1816000.00,608000.00,600000.00,0.00,0.00,0.00,0.00,0.40,0.60,0.20,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.80,0.40,10.00,324.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,5.00,2.00,27.00,4.00,618000.00,618000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.25,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,1.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,41.00,6.00,2000000.00,700000.00,600000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.33,0.17,0.00,0.00,0.00,0.00,0.17,0.83,0.00,8.00,0.00,0.00,2.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,40.00,8.00,2850000.00,650000.00,733333.33,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.13,0.25,0.00,0.00,0.00,0.00,0.25,0.63,0.13,5.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,2.00,33.00,7.00,2200000.00,800000.00,0.00,0.00,900000.00,500000.00,0.00,0.57,0.14,0.00,0.14,0.43,0.00,0.00,0.14,0.00,0.14,0.43,0.29,6.00,0.00,0.00,2.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,44.00,4.00,1406000.00,618000.00,0.00,0.00,170000.00,618000.00,0.00,0.25,0.50,0.00,0.25,0.25,0.00,0.00,0.25,0.00,0.00,0.75,0.50,11.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,0.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,27.00,6.00,2600000.00,800000.00,600000.00,0.00,0.00,0.00,0.00,0.33,0.50,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.33,0.50,0.00,7.00,168.00,4.00,2.00,2.00,2.00,0.00,1.00,1.00
2.00,1.00,4.00,1.00,24.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,19.00,4.00,30000.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.75,0.00,0.25,0.50,0.25,0.00,0.00,0.00,0.00,0.75,0.25,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
